simulator,x0,s_oracle
mm1_sojourn,0.7235588972431077,3.6174070716228464
mm1_sojourn,0.7255639097744361,3.643835616438356
mm1_sojourn,0.7275689223057644,3.670653173873045
mm1_sojourn,0.7295739348370927,3.6978683966635764
mm1_sojourn,0.731578947368421,3.7254901960784306
mm1_sojourn,0.7335839598997493,3.7535277516462835
mm1_sojourn,0.7355889724310777,3.781990521327014
mm1_sojourn,0.737593984962406,3.810888252148997
mm1_sojourn,0.7395989974937343,3.840230991337824
mm1_sojourn,0.7416040100250626,3.8700290979631418
mm1_sojourn,0.7436090225563909,3.9002932551319645
mm1_sojourn,0.7456140350877193,3.9310344827586206
mm1_sojourn,0.7476190476190476,3.9622641509433962
mm1_sojourn,0.7496240601503759,3.9939939939939926
mm1_sojourn,0.7516290726817042,4.026236125126134
mm1_sojourn,0.7536340852130325,4.0590030518819935
mm1_sojourn,0.7556390977443609,4.092307692307692
mm1_sojourn,0.7576441102756892,4.126163391933816
mm1_sojourn,0.7596491228070175,4.160583941605838
mm1_sojourn,0.7616541353383458,4.19558359621451
mm1_sojourn,0.7636591478696741,4.231177094379639
mm1_sojourn,0.7656641604010025,4.267379679144384
mm1_sojourn,0.7676691729323308,4.3042071197411005
mm1_sojourn,0.7696741854636591,4.341675734494014
mm1_sojourn,0.7716791979949874,4.3798024149286485
mm1_sojourn,0.7736842105263158,4.41860465116279
mm1_sojourn,0.7756892230576441,4.4581005586592175
mm1_sojourn,0.7776942355889724,4.498308906426156
mm1_sojourn,0.7796992481203007,4.539249146757678
mm1_sojourn,0.781704260651629,4.580941446613087
mm1_sojourn,0.7837092731829574,4.623406720741598
mm1_sojourn,0.7857142857142857,4.666666666666666
mm1_sojourn,0.787719298245614,4.710743801652892
mm1_sojourn,0.7897243107769423,4.7556615017878405
mm1_sojourn,0.7917293233082706,4.801444043321299
mm1_sojourn,0.793734335839599,4.848116646415552
mm1_sojourn,0.7957393483709273,4.895705521472392
mm1_sojourn,0.7977443609022556,4.944237918215613
mm1_sojourn,0.7997493734335839,4.993742177722151
mm1_sojourn,0.8017543859649122,5.044247787610618
mm1_sojourn,0.8037593984962406,5.095785440613025
mm1_sojourn,0.8057644110275689,5.148387096774193
mm1_sojourn,0.8077694235588972,5.202086049543677
mm1_sojourn,0.8097744360902255,5.256916996047429
mm1_sojourn,0.8117794486215538,5.312916111850864
mm1_sojourn,0.8137844611528822,5.370121130551816
mm1_sojourn,0.8157894736842105,5.428571428571428
mm1_sojourn,0.8177944862155389,5.488308115543329
mm1_sojourn,0.8197994987468671,5.5493741307371325
mm1_sojourn,0.8218045112781954,5.611814345991559
mm1_sojourn,0.8238095238095238,5.6756756756756745
mm1_sojourn,0.8258145363408521,5.741007194244604
mm1_sojourn,0.8278195488721805,5.807860262008734
mm1_sojourn,0.8298245614035087,5.876288659793811
mm1_sojourn,0.831829573934837,5.946348733233977
mm1_sojourn,0.8338345864661654,6.01809954751131
mm1_sojourn,0.8358395989974937,6.091603053435114
mm1_sojourn,0.8378446115288221,6.16692426584235
mm1_sojourn,0.8398496240601503,6.2441314553990575
mm1_sojourn,0.8418546365914786,6.323296354992073
mm1_sojourn,0.843859649122807,6.40449438202247
mm1_sojourn,0.8458646616541353,6.48780487804878
mm1_sojourn,0.8478696741854637,6.57331136738056
mm1_sojourn,0.8498746867167919,6.6611018363939865
mm1_sojourn,0.8518796992481202,6.751269035532992
mm1_sojourn,0.8538847117794486,6.843910806174955
mm1_sojourn,0.8558897243107769,6.939130434782608
mm1_sojourn,0.8578947368421053,7.037037037037037
mm1_sojourn,0.8598997493734335,7.137745974955273
mm1_sojourn,0.8619047619047618,7.241379310344824
