macrorep,simulator,budget,comparison,delta_max_pairwise_score_ks,delta_mean_pairwise_score_ks,delta_bin_mean_score_range
25,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.12,0.029111111111111143,0.015361630377341035
25,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.06,0.007111111111111124,-0.00747879198091464
25,mm1_sojourn,1000,oracle_minus_fixed,-0.06,-0.02200000000000002,-0.022840422358255674
25,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.34,0.1588888888888889,0.09222137632622912
25,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.16000000000000003,0.05555555555555558,-0.017689047448341433
25,raised_floor_gauss,100,oracle_minus_fixed,-0.18,-0.10333333333333333,-0.10991042377457055
25,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.32999999999999996,0.14444444444444443,0.09610903873373094
25,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.09999999999999998,0.0488888888888889,1.0382863926683417e-05
25,raised_floor_gauss,250,oracle_minus_fixed,-0.22999999999999998,-0.09555555555555553,-0.09609865586980426
25,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.26000000000000006,0.10800000000000001,0.05953646783172094
25,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.009999999999999898,-0.0008888888888888835,-0.04737954893808066
25,raised_floor_gauss,500,oracle_minus_fixed,-0.26999999999999996,-0.1088888888888889,-0.1069160167698016
25,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.23000000000000004,0.09400000000000003,0.05571796264641879
25,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.04999999999999993,8.326672684688674e-17,-0.04917998730593941
25,raised_floor_gauss,1000,oracle_minus_fixed,-0.27999999999999997,-0.09399999999999994,-0.1048979499523582
25,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.37,0.17044444444444448,0.08966990989233728
25,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.12,0.019111111111111245,-0.028116020456030233
25,raised_floor_t3,100,oracle_minus_fixed,-0.25,-0.15133333333333324,-0.11778593034836751
25,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.10999999999999999,0.06533333333333341,0.04737254622682119
25,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.14,-0.07955555555555549,-0.10611742658287993
25,raised_floor_t3,250,oracle_minus_fixed,-0.25,-0.1448888888888889,-0.15348997280970111
25,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.14999999999999997,0.08288888888888887,0.03486200456341727
25,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.15000000000000002,-0.07377777777777772,-0.10653121352353259
25,raised_floor_t3,500,oracle_minus_fixed,-0.3,-0.1566666666666666,-0.14139321808694988
25,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.23000000000000004,0.07155555555555557,0.05154075978952111
25,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.16000000000000003,-0.07422222222222219,-0.09707117348678981
25,raised_floor_t3,1000,oracle_minus_fixed,-0.39000000000000007,-0.14577777777777776,-0.14861193327631092
26,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.08999999999999997,0.020222222222222225,0.028190697938861822
26,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.020000000000000018,-0.02888888888888888,-0.030761399185257457
26,mm1_sojourn,100,oracle_minus_fixed,-0.06999999999999995,-0.049111111111111105,-0.05895209712411928
26,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.15,0.05422222222222223,0.017533415807235497
26,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.04999999999999999,0.022888888888888875,-0.01577709861611884
26,mm1_sojourn,250,oracle_minus_fixed,-0.1,-0.03133333333333335,-0.03331051442335434
26,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.08000000000000002,0.019333333333333313,0.030951739044514107
26,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.030000000000000027,0.005555555555555591,0.004973425386623487
26,mm1_sojourn,500,oracle_minus_fixed,-0.04999999999999999,-0.013777777777777722,-0.02597831365789062
26,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.03,0.018222222222222223,0.0005420176563998291
26,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,-0.010000000000000009,0.01044444444444445,-0.018154832167342844
26,mm1_sojourn,1000,oracle_minus_fixed,-0.04000000000000001,-0.007777777777777772,-0.018696849823742673
26,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.39999999999999997,0.16444444444444445,0.07492198907690444
26,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.039999999999999925,0.01244444444444448,-0.07735761818160733
26,raised_floor_gauss,100,oracle_minus_fixed,-0.36000000000000004,-0.15199999999999997,-0.15227960725851175
26,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.33,0.1468888888888889,0.07230483208787696
26,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.10999999999999999,0.0626666666666667,-0.031950636003933025
26,raised_floor_gauss,250,oracle_minus_fixed,-0.22000000000000003,-0.0842222222222222,-0.10425546809180998
26,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.21000000000000002,0.09177777777777782,0.07457499474248032
26,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.06999999999999995,-0.016666666666666607,-0.05852474880772558
26,raised_floor_gauss,500,oracle_minus_fixed,-0.27999999999999997,-0.10844444444444443,-0.1330997435502059
26,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.10999999999999999,0.068,0.044991693070560376
26,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.11999999999999994,-0.02422222222222223,-0.05867481864822266
26,raised_floor_gauss,1000,oracle_minus_fixed,-0.22999999999999993,-0.09222222222222223,-0.10366651171878304
26,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.37,0.17622222222222217,0.11038957826331354
26,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.020000000000000018,0.0348888888888888,-0.00012951592002391488
26,raised_floor_t3,100,oracle_minus_fixed,-0.35,-0.14133333333333337,-0.11051909418333745
26,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.18000000000000005,0.09577777777777777,0.06246019814216133
26,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.13,-0.0417777777777778,-0.07543397207566799
26,raised_floor_t3,250,oracle_minus_fixed,-0.31000000000000005,-0.13755555555555557,-0.13789417021782932
26,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.13,0.07755555555555566,0.04519276676466066
26,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.15000000000000002,-0.055555555555555525,-0.10013088372026197
26,raised_floor_t3,500,oracle_minus_fixed,-0.28,-0.13311111111111118,-0.14532365048492263
26,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.04999999999999993,0.0468888888888889,0.02817559955102142
26,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.19000000000000006,-0.08911111111111114,-0.0866385921601886
26,raised_floor_t3,1000,oracle_minus_fixed,-0.24,-0.13600000000000004,-0.11481419171121002
27,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.37,0.11955555555555555,0.08964415077724885
27,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.07999999999999996,-0.005333333333333384,-0.042988727943881366
27,mm1_sojourn,100,oracle_minus_fixed,-0.29000000000000004,-0.12488888888888894,-0.13263287872113022
27,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.13999999999999999,0.021555555555555578,0.026651381138168062
27,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.15,0.034888888888888914,0.025925270077415893
27,mm1_sojourn,250,oracle_minus_fixed,0.010000000000000009,0.013333333333333336,-0.0007261110607521687
27,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.15000000000000002,0.026666666666666713,0.032593063309885
27,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.07,-0.00022222222222217924,0.005853834226262497
27,mm1_sojourn,500,oracle_minus_fixed,-0.08000000000000002,-0.026888888888888893,-0.0267392290836225
27,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.009999999999999981,0.014888888888888868,-0.0007316527720889338
27,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,-0.040000000000000036,-0.0008888888888889113,-0.022944971898153838
27,mm1_sojourn,1000,oracle_minus_fixed,-0.05000000000000002,-0.01577777777777778,-0.022213319126064904
27,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.44000000000000006,0.18711111111111106,0.11321481420095211
27,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.08000000000000007,0.07799999999999996,0.00405421816712398
27,raised_floor_gauss,100,oracle_minus_fixed,-0.36,-0.1091111111111111,-0.10916059603382813
27,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.26999999999999996,0.13288888888888886,0.07812907397243656
27,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.030000000000000027,0.022888888888888848,-0.03197470918422615
27,raised_floor_gauss,250,oracle_minus_fixed,-0.3,-0.11000000000000001,-0.11010378315666271
27,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.25000000000000006,0.12644444444444444,0.07457647943676068
27,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,0.0,0.00977777777777783,-0.03296877153536509
27,raised_floor_gauss,500,oracle_minus_fixed,-0.25000000000000006,-0.11666666666666661,-0.10754525097212578
27,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.19,0.08688888888888888,0.06044544548728514
27,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.020000000000000018,-0.01933333333333337,-0.04545781205463073
27,raised_floor_gauss,1000,oracle_minus_fixed,-0.21000000000000002,-0.10622222222222225,-0.10590325754191587
27,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.25999999999999995,0.19488888888888886,0.09368439128174093
27,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.09999999999999998,0.07444444444444437,0.004017255467900993
27,raised_floor_t3,100,oracle_minus_fixed,-0.15999999999999998,-0.12044444444444449,-0.08966713581383993
27,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.3,0.14288888888888887,0.09042240698735997
27,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.040000000000000036,-0.03022222222222226,-0.07522269695127301
27,raised_floor_t3,250,oracle_minus_fixed,-0.34,-0.17311111111111113,-0.16564510393863296
27,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.09000000000000002,0.05555555555555561,0.011113955520828167
27,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.20999999999999996,-0.11244444444444446,-0.13145836234788646
27,raised_floor_t3,500,oracle_minus_fixed,-0.3,-0.16800000000000007,-0.14257231786871463
27,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.04999999999999999,0.04644444444444443,0.038020391851283294
27,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.21999999999999997,-0.09466666666666668,-0.09859447960371712
27,raised_floor_t3,1000,oracle_minus_fixed,-0.26999999999999996,-0.1411111111111111,-0.1366148714550004
28,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.08000000000000002,-0.024666666666666698,-0.017328975146979245
28,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.03999999999999998,-0.021999999999999992,-0.026798440918005456
28,mm1_sojourn,100,oracle_minus_fixed,0.040000000000000036,0.002666666666666706,-0.009469465771026211
28,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.010000000000000009,0.00311111111111112,0.019473479436389857
28,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.09000000000000002,0.018222222222222223,-0.0010940028168656413
28,mm1_sojourn,250,oracle_minus_fixed,0.08000000000000002,0.015111111111111103,-0.020567482253255498
28,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.15000000000000002,0.04066666666666667,0.017005463539725124
28,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.13,0.020888888888888874,0.0027215186355107474
28,mm1_sojourn,500,oracle_minus_fixed,-0.020000000000000018,-0.019777777777777797,-0.014283944904214377
28,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.050000000000000044,0.023111111111111138,0.005875253072491107
28,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.08000000000000002,0.01777777777777781,-0.014119530666903926
28,mm1_sojourn,1000,oracle_minus_fixed,0.02999999999999997,-0.005333333333333329,-0.019994783739395033
28,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.49,0.1984444444444445,0.1676507645102561
28,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.09999999999999998,0.06733333333333336,0.018591443114329753
28,raised_floor_gauss,100,oracle_minus_fixed,-0.39,-0.13111111111111115,-0.14905932139592634
28,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.31000000000000005,0.11688888888888893,0.0747276992392765
28,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.019999999999999907,0.016444444444444484,-0.038156034256433435
28,raised_floor_gauss,250,oracle_minus_fixed,-0.32999999999999996,-0.10044444444444445,-0.11288373349570993
28,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.14999999999999997,0.05977777777777782,0.03681501374916182
28,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.020000000000000018,-0.014222222222222192,-0.0336099397714672
28,raised_floor_gauss,500,oracle_minus_fixed,-0.16999999999999998,-0.07400000000000001,-0.07042495352062902
28,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.15999999999999998,0.08066666666666669,0.036966404674311615
28,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.10999999999999999,-0.019777777777777727,-0.06687840251346908
28,raised_floor_gauss,1000,oracle_minus_fixed,-0.26999999999999996,-0.10044444444444442,-0.10384480718778069
28,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.33,0.15022222222222228,0.09615867844293055
28,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.10999999999999999,0.02888888888888891,-0.007206141291899754
28,raised_floor_t3,100,oracle_minus_fixed,-0.22000000000000003,-0.12133333333333338,-0.1033648197348303
28,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.23000000000000004,0.10955555555555557,0.06477765755659724
28,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.10999999999999999,-0.04377777777777775,-0.06368306483214192
28,raised_floor_t3,250,oracle_minus_fixed,-0.34,-0.15333333333333332,-0.12846072238873918
28,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.11000000000000004,0.06622222222222221,0.05610561562727885
28,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.20999999999999996,-0.10288888888888892,-0.09794387425840245
28,raised_floor_t3,500,oracle_minus_fixed,-0.32,-0.16911111111111113,-0.1540494898856813
28,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.12999999999999995,0.039111111111111124,0.04064016600433479
28,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.14,-0.07311111111111118,-0.08531714886704662
28,raised_floor_t3,1000,oracle_minus_fixed,-0.26999999999999996,-0.1122222222222223,-0.1259573148713814
29,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.06,-0.0222222222222222,0.022514922519769276
29,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.06,-0.014888888888888896,-0.0382803237293525
29,mm1_sojourn,100,oracle_minus_fixed,0.0,0.007333333333333303,-0.060795246249121776
29,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.04000000000000001,0.016444444444444456,0.0002950432808785791
29,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.05000000000000002,0.019555555555555548,0.0021051272792605435
29,mm1_sojourn,250,oracle_minus_fixed,0.010000000000000009,0.0031111111111110923,0.0018100839983819644
29,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.14,0.04222222222222222,0.03256493110336804
29,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.050000000000000044,0.00311111111111112,0.003221431308394543
29,mm1_sojourn,500,oracle_minus_fixed,-0.08999999999999997,-0.039111111111111097,-0.0293434997949735
29,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.1,0.023555555555555524,0.034044304794743935
29,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.020000000000000018,-0.0040000000000000036,-0.017023661713475857
29,mm1_sojourn,1000,oracle_minus_fixed,-0.07999999999999999,-0.027555555555555528,-0.05106796650821979
29,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.52,0.20177777777777778,0.14747362479240228
29,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.19000000000000006,0.0553333333333334,0.019612759076588993
29,raised_floor_gauss,100,oracle_minus_fixed,-0.32999999999999996,-0.14644444444444438,-0.1278608657158133
29,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.25,0.12377777777777774,0.06924938630740886
29,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.06999999999999995,0.030000000000000027,-0.02480026118707848
29,raised_floor_gauss,250,oracle_minus_fixed,-0.18000000000000005,-0.09377777777777771,-0.09404964749448734
29,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.23000000000000004,0.10399999999999998,0.05832008666623545
29,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.08999999999999997,-0.010666666666666658,-0.052968981030887416
29,raised_floor_gauss,500,oracle_minus_fixed,-0.32,-0.11466666666666664,-0.11128906769712286
29,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.24,0.09333333333333332,0.05161149646181018
29,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.040000000000000036,-0.005777777777777798,-0.055816848635705116
29,raised_floor_gauss,1000,oracle_minus_fixed,-0.28,-0.09911111111111112,-0.1074283450975153
29,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.41,0.18755555555555556,0.13776628849514772
29,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.16999999999999993,0.05311111111111111,0.018849646781641832
29,raised_floor_t3,100,oracle_minus_fixed,-0.24000000000000005,-0.13444444444444445,-0.1189166417135059
29,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.19,0.09133333333333338,0.07599968515030792
29,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.14,-0.07044444444444442,-0.08319081545262022
29,raised_floor_t3,250,oracle_minus_fixed,-0.33,-0.1617777777777778,-0.15919050060292814
29,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.18000000000000005,0.10488888888888889,0.05083739070566144
29,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.12,-0.05711111111111111,-0.07323202250961058
29,raised_floor_t3,500,oracle_minus_fixed,-0.30000000000000004,-0.162,-0.12406941321527203
29,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.09000000000000002,0.056222222222222173,0.028001866129481218
29,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.16999999999999993,-0.09555555555555564,-0.1123988747188921
29,raised_floor_t3,1000,oracle_minus_fixed,-0.25999999999999995,-0.15177777777777782,-0.1404007408483733
30,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.07,-0.027111111111111114,-0.001102485223809055
30,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.10000000000000003,-0.05622222222222223,-0.057901084790300594
30,mm1_sojourn,100,oracle_minus_fixed,-0.030000000000000027,-0.029111111111111115,-0.05679859956649154
30,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.11000000000000001,0.034888888888888886,0.0386050414269819
30,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.08000000000000002,0.0044444444444444176,0.006299527371253111
30,mm1_sojourn,250,oracle_minus_fixed,-0.03,-0.03044444444444447,-0.03230551405572879
30,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.030000000000000027,0.026666666666666672,0.011837346771049195
30,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.16,0.06888888888888892,0.001268692880981026
30,mm1_sojourn,500,oracle_minus_fixed,0.12999999999999998,0.042222222222222244,-0.01056865389006817
30,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.13999999999999999,0.03422222222222222,0.026628723317542277
30,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.16,0.04755555555555553,0.016861828001885792
30,mm1_sojourn,1000,oracle_minus_fixed,0.020000000000000018,0.013333333333333308,-0.009766895315656485
30,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.43000000000000005,0.2066666666666666,0.12548016747932492
30,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.16000000000000003,0.0822222222222222,0.0194346962529047
30,raised_floor_gauss,100,oracle_minus_fixed,-0.27,-0.12444444444444441,-0.10604547122642022
30,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.33,0.13711111111111116,0.10115657188522853
30,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.030000000000000027,0.018222222222222223,-0.01372852716215825
30,raised_floor_gauss,250,oracle_minus_fixed,-0.3,-0.11888888888888893,-0.11488509904738678
30,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.2700000000000001,0.12066666666666667,0.06466786943847685
30,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.05999999999999994,-0.00933333333333336,-0.05291536588251715
30,raised_floor_gauss,500,oracle_minus_fixed,-0.33,-0.13000000000000003,-0.117583235320994
30,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.13999999999999996,0.06911111111111112,0.03679628462283056
30,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.09000000000000008,-0.020222222222222253,-0.06332231591138171
30,raised_floor_gauss,1000,oracle_minus_fixed,-0.23000000000000004,-0.08933333333333338,-0.10011860053421227
30,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.45999999999999996,0.1984444444444445,0.11047266907774525
30,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.14,0.04755555555555557,-0.006604998059193928
30,raised_floor_t3,100,oracle_minus_fixed,-0.31999999999999995,-0.15088888888888893,-0.11707766713693918
30,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.09999999999999998,0.07577777777777767,0.03136112381613651
30,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.16000000000000003,-0.09466666666666673,-0.13046535740799153
30,raised_floor_t3,250,oracle_minus_fixed,-0.26,-0.1704444444444444,-0.16182648122412807
30,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.12000000000000005,0.07799999999999999,0.05766415367865167
30,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.10999999999999999,-0.05688888888888888,-0.07131081385383772
30,raised_floor_t3,500,oracle_minus_fixed,-0.23000000000000004,-0.13488888888888886,-0.12897496753248938
30,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.029999999999999916,0.0624444444444445,0.04637968217555688
30,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.17000000000000004,-0.0835555555555555,-0.1073405457149132
30,raised_floor_t3,1000,oracle_minus_fixed,-0.19999999999999996,-0.146,-0.15372022789047007
31,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.12000000000000002,0.049777777777777754,0.020515546614317787
31,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.07,0.010444444444444395,-0.007480510682548652
31,mm1_sojourn,100,oracle_minus_fixed,-0.05000000000000002,-0.03933333333333336,-0.02799605729686644
31,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.01999999999999999,0.02511111111111114,0.009975715012896458
31,mm1_sojourn,250,plugin_sd_nw_minus_fixed,-0.010000000000000009,-0.010666666666666658,-0.013847800293998486
31,mm1_sojourn,250,oracle_minus_fixed,-0.03,-0.0357777777777778,-0.023823515306894943
31,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.13999999999999999,0.024444444444444463,0.010252388175091817
31,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.09999999999999998,0.01733333333333334,0.0007363653842955842
31,mm1_sojourn,500,oracle_minus_fixed,-0.04000000000000001,-0.007111111111111124,-0.009516022790796233
31,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.13,0.03377777777777777,0.023339645120209737
31,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.06,0.01733333333333334,-0.011664816479591916
31,mm1_sojourn,1000,oracle_minus_fixed,-0.07,-0.016444444444444428,-0.03500446159980165
31,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.45,0.20822222222222217,0.12972038735516292
31,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.10999999999999999,0.0759999999999999,-0.01872722277269004
31,raised_floor_gauss,100,oracle_minus_fixed,-0.34,-0.13222222222222227,-0.14844761012785296
31,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.26999999999999996,0.10911111111111105,0.07513553569311628
31,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.010000000000000009,0.003555555555555534,-0.028393758248008494
31,raised_floor_gauss,250,oracle_minus_fixed,-0.27999999999999997,-0.10555555555555551,-0.10352929394112477
31,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.13,0.06422222222222218,0.03686770407395222
31,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.08000000000000002,-0.034,-0.04403174198427043
31,raised_floor_gauss,500,oracle_minus_fixed,-0.21000000000000002,-0.09822222222222218,-0.08089944605822265
31,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.21999999999999997,0.09155555555555553,0.041665071601282286
31,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.09000000000000008,-0.0022222222222222643,-0.0510325411005
31,raised_floor_gauss,1000,oracle_minus_fixed,-0.31000000000000005,-0.0937777777777778,-0.09269761270178228
31,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.36000000000000004,0.1686666666666667,0.09860266159188302
31,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.020000000000000018,-0.019333333333333258,-0.05732115699066778
31,raised_floor_t3,100,oracle_minus_fixed,-0.38000000000000006,-0.18799999999999994,-0.1559238185825508
31,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.18999999999999995,0.08955555555555553,0.054017288070321134
31,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.07000000000000006,-0.0344444444444445,-0.08781926012338759
31,raised_floor_t3,250,oracle_minus_fixed,-0.26,-0.12400000000000003,-0.14183654819370872
31,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.16999999999999998,0.0855555555555556,0.06348741360269955
31,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.13,-0.05422222222222217,-0.07839480090560869
31,raised_floor_t3,500,oracle_minus_fixed,-0.3,-0.13977777777777778,-0.14188221450830824
31,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.12,0.05533333333333329,0.04895063551519384
31,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.17000000000000004,-0.08133333333333331,-0.0934416778477796
31,raised_floor_t3,1000,oracle_minus_fixed,-0.29000000000000004,-0.1366666666666666,-0.14239231336297342
32,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.03999999999999998,0.011999999999999983,0.024190521405477144
32,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.03999999999999998,-0.018222222222222195,-0.028912535043949764
32,mm1_sojourn,100,oracle_minus_fixed,0.0,-0.030222222222222178,-0.05310305644942691
32,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.0,0.01200000000000001,-0.0024264448562795887
32,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.06,0.016000000000000042,-0.03959975712924428
32,mm1_sojourn,250,oracle_minus_fixed,0.06,0.004000000000000031,-0.03717331227296469
32,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.10999999999999999,0.018666666666666706,0.01755384567560546
